,AUC,CoxSnell,Nagelkerke,McFadden,Features
27401,56.14379085,0.274565826,0.292870214,0.115770846,3405587 3475038 2565935 diagnosis
14937,56.14379085,0.25444102,0.271403755,0.105901402,2815331 3744589 3809690 diagnosis
24110,56.14379085,0.211728099,0.225843306,0.085808687,3279089 3096512 3556274 diagnosis
32493,56.14379085,0.201075506,0.21448054,0.080967234,3556110 2359439 3749734 diagnosis
15526,56.14379085,0.193979168,0.206911112,0.077777742,2844453 3104698 2359439 diagnosis
32221,56.14379085,0.045102252,0.048109069,0.01664546,3551851 3214800 3556158 diagnosis
26388,56.13834423,0.280390646,0.299083356,0.118678539,3352040 3475038 3556158 diagnosis
17784,56.13834423,0.234040031,0.249642699,0.096164775,3017068 3352040 3405587 diagnosis
28950,56.13834423,0.231435128,0.246864136,0.094940264,3632862 3744589 2565935 diagnosis
28899,56.13834423,0.201496678,0.21492979,0.081157421,3585272 3556158 2968436 diagnosis
11667,56.13834423,0.199773415,0.213091643,0.080379884,2674432 3556202 3809690 diagnosis
11142,56.13834423,0.170018723,0.181353304,0.067212326,2674432 3346453 3556158 diagnosis
1697,56.13834423,0.140043631,0.149379873,0.054416158,3556158 2968436 diagnosis
28858,56.13834423,0.129789038,0.13844164,0.050140726,3585272 3214800 3556274 diagnosis
19547,56.13834423,0.112560331,0.120064353,0.043069763,3061438 3336422 3551851 diagnosis
13135,56.13834423,0.109359039,0.116649642,0.041771033,2804221 3017068 3556094 diagnosis
30958,56.13834423,0.108831831,0.116087287,0.041557598,3843934 3556202 3749734 diagnosis
29699,56.1328976,0.277360562,0.295851266,0.117163026,3744589 3818376 2968401 diagnosis
12060,56.1328976,0.275910365,0.29430439,0.116439949,2773545 3061438 2968436 diagnosis
4475,56.1328976,0.237217777,0.253032295,0.097664218,2406361 3708874 3890913 diagnosis
31453,56.1328976,0.22179859,0.236585163,0.090446125,2674317 2968399 3809690 diagnosis
5523,56.1328976,0.207772077,0.221623549,0.084003136,2531129 3134828 3585272 diagnosis
17854,56.1328976,0.199288324,0.212574213,0.080161313,3017068 3405587 3708874 diagnosis
6705,56.1328976,0.191127739,0.203869588,0.076504052,2568968 3005266 3818376 diagnosis
29159,56.1328976,0.187961695,0.200492475,0.075095078,3632862 2565935 3556202 diagnosis
19279,56.1328976,0.18026817,0.192286048,0.071694019,3048778 3809690 3556110 diagnosis
17865,56.1328976,0.180008298,0.192008851,0.071579696,3017068 3405587 2565935 diagnosis
26022,56.1328976,0.157067524,0.167538692,0.061627757,3346453 2536332 3556274 diagnosis
21233,56.1328976,0.081365227,0.086789576,0.030609175,3104698 3336422 3556110 diagnosis
23414,56.12745098,0.338223567,0.360771805,0.148896045,3157311 3556158 2968436 diagnosis
19440,56.12745098,0.245677907,0.262056435,0.101686854,3061438 3134828 2359439 diagnosis
31378,56.12745098,0.23877673,0.254695179,0.098402108,3475038 3407583 2968436 diagnosis
18819,56.12745098,0.201985857,0.215451581,0.081378445,3048778 3405587 3556110 diagnosis
28712,56.12745098,0.198784031,0.2120363,0.07993423,3585272 3475038 3214800 diagnosis
29957,56.12745098,0.187710063,0.200224068,0.074983331,3744589 3556158 3556274 diagnosis
30515,56.12745098,0.14710782,0.156915009,0.057391181,3808600 3556110 3556274 diagnosis
28612,56.12745098,0.112589782,0.120095767,0.043081732,3585272 3780271 2536332 diagnosis
15525,56.12745098,0.106989797,0.114122451,0.040812859,2844453 3104698 3096512 diagnosis
425,56.12745098,0.066160433,0.070571128,0.024688344,2674432 3214800 diagnosis
757,56.12745098,0.055100523,0.058773891,0.02044181,3048778 3556110 diagnosis
26782,56.12200436,0.27670818,0.295155392,0.116837565,3354095 3744589 2968436 diagnosis
22225,56.12200436,0.243778183,0.260030061,0.100779656,3134828 3500787 3708874 diagnosis
23914,56.12200436,0.240119606,0.25612758,0.099038935,3279089 3890913 3096512 diagnosis
25005,56.12200436,0.237106288,0.252913374,0.097611506,3337168 3585272 2565935 diagnosis
4308,56.12200436,0.231803897,0.247257491,0.095113363,2406361 3354095 3214800 diagnosis
21109,56.12200436,0.16713336,0.178275584,0.065960647,3104698 3134828 3556094 diagnosis
13337,56.11655773,0.265607197,0.283314343,0.111344044,2804221 3134828 3744589 diagnosis
17603,56.11655773,0.256843861,0.273966785,0.107065685,3017068 3157311 3354095 diagnosis
6910,56.11655773,0.253755445,0.270672475,0.105569899,2568968 3104698 3354095 diagnosis
15419,56.11655773,0.251139276,0.267881894,0.104307667,2844453 3061438 3500787 diagnosis
28130,56.11655773,0.245293708,0.261646622,0.101503198,3500787 3708874 3744589 diagnosis
16873,56.11655773,0.24330939,0.259530016,0.100556138,3005266 3405587 3556094 diagnosis
13688,56.11655773,0.228921865,0.244183323,0.093762759,2804221 3500787 3475038 diagnosis
27886,56.11655773,0.20120019,0.214613536,0.081023526,3428268 2674317 2968401 diagnosis
19676,56.11655773,0.196492703,0.209592216,0.078904242,3061438 3354095 3843934 diagnosis
22657,56.11655773,0.170560625,0.181931334,0.06744789,3134828 3556110 2968434 diagnosis
18270,56.11655773,0.170040463,0.181376494,0.067221773,3017068 2968401 2968434 diagnosis
13715,56.11655773,0.14200002,0.151466688,0.05523762,2804221 3585272 3843934 diagnosis
18490,56.11655773,0.09184007,0.097962741,0.034745428,3048778 3104698 3551851 diagnosis
18678,56.11111111,0.282655425,0.30149912,0.119815453,3048778 3337168 2968401 diagnosis
9935,56.11111111,0.263897775,0.28149096,0.110505491,2672467 3354095 2968436 diagnosis
32017,56.11111111,0.253219706,0.27010102,0.105311059,2968401 2968349 2968436 diagnosis
31270,56.11111111,0.252390726,0.269216774,0.104910907,3475038 3556094 2968436 diagnosis
7622,56.11111111,0.202262274,0.215746425,0.081503397,2568968 2968399 3556158 diagnosis
7424,56.11111111,0.194899042,0.207892311,0.078189597,2568968 3744589 2968349 diagnosis
32116,56.11111111,0.175598943,0.187305539,0.069645435,2968349 3551851 3809690 diagnosis
30032,56.11111111,0.15215417,0.162297782,0.059531536,3780271 3843934 2968436 diagnosis
27654,56.11111111,0.122360064,0.130517401,0.04707473,3428268 3585272 3556202 diagnosis
31688,56.11111111,0.047490307,0.050656328,0.01754858,3556094 3214800 3556110 diagnosis
18567,56.10566449,0.324665551,0.346309921,0.141581486,3048778 3157311 2968401 diagnosis
23765,56.10566449,0.296745029,0.316528031,0.126970062,3279089 3708874 2968401 diagnosis
26062,56.10566449,0.241699397,0.25781269,0.099789556,3352040 3405587 3780271 diagnosis
19786,56.10566449,0.210881552,0.224940322,0.085421557,3061438 3500787 3556158 diagnosis
18826,56.10566449,0.190559878,0.20326387,0.076250933,3048778 3405587 2536332 diagnosis
8608,56.10566449,0.187672178,0.200183656,0.074966509,2601230 3354095 3556158 diagnosis
13467,56.10566449,0.111431978,0.118860776,0.042611468,2804221 3336422 3407583 diagnosis
22951,56.10021786,0.282059058,0.300862995,0.119515731,3157311 3428268 3556202 diagnosis
24870,56.10021786,0.246383281,0.262808833,0.102024281,3337168 3354095 3585272 diagnosis
12090,56.10021786,0.225567369,0.240605194,0.092197088,2773545 3103062 2565935 diagnosis
7637,56.10021786,0.217771283,0.232289368,0.088584398,2568968 2565935 2359439 diagnosis
14743,56.10021786,0.19075926,0.203476544,0.076339786,2815331 3354095 3556274 diagnosis
9009,56.10021786,0.153731924,0.163980719,0.060203337,2601230 2565935 3556202 diagnosis
22848,56.09477124,0.337796223,0.360315971,0.148663214,3157311 3352040 2674317 diagnosis
15628,56.09477124,0.265305049,0.282992052,0.111195684,2844453 3279089 3890913 diagnosis
23216,56.09477124,0.25125603,0.268006432,0.104363904,3157311 3890913 2968434 diagnosis
13704,56.09477124,0.250407629,0.267101471,0.103955456,2804221 3500787 2968436 diagnosis
22399,56.09477124,0.189936073,0.202598478,0.075973083,3134828 3808600 3556202 diagnosis
21890,56.09477124,0.174123376,0.185731601,0.069000454,3104698 2359439 2968434 diagnosis
28139,56.09477124,0.153202153,0.16341563,0.059977623,3500787 3708874 2968399 diagnosis
14119,56.09477124,0.15054272,0.160578901,0.058846675,2804221 3096512 3749734 diagnosis
31090,56.09477124,0.115020331,0.122688353,0.044070946,3890913 2968399 3214800 diagnosis
13143,56.09477124,0.108078453,0.115283683,0.04125282,2804221 3017068 3407583 diagnosis
10438,56.09477124,0.049454886,0.052751878,0.018293249,2672467 3556110 2536332 diagnosis
45,56.09477124,0.00554269,0.005912202,0.002004664,3551851 diagnosis
31298,56.08932462,0.274354241,0.292644524,0.115665665,3475038 2565935 3809690 diagnosis
23640,56.08932462,0.238902298,0.254829118,0.098461608,3279089 3428268 3744589 diagnosis
15572,56.08932462,0.194457461,0.207421292,0.07799183,2844453 3134828 3556274 diagnosis
10961,56.08932462,0.166193899,0.177273492,0.065554042,2674432 3134828 2536332 diagnosis
1404,56.08932462,0.054166617,0.057777725,0.020085508,3780271 3096512 diagnosis
22077,56.083878,0.318612043,0.339852846,0.138362912,3134828 3346453 2968401 diagnosis
24067,56.083878,0.253026246,0.269894663,0.105217636,3279089 3214800 3809690 diagnosis
1512,56.083878,0.248254263,0.264804547,0.102920828,3475038 3809690 diagnosis
7663,56.083878,0.247121245,0.263595995,0.102377636,2568968 2968349 3809690 diagnosis
13806,56.083878,0.222638881,0.237481473,0.090835786,2804221 3744589 3556202 diagnosis
17962,56.083878,0.217582667,0.232088178,0.088497441,3017068 3585272 3809690 diagnosis
18522,56.083878,0.212484041,0.226649643,0.086154734,3048778 3134828 3890913 diagnosis
19285,56.083878,0.186291834,0.198711289,0.074354156,3048778 3809690 2968434 diagnosis
27460,56.083878,0.178565099,0.190469439,0.070945462,3405587 2968399 3214800 diagnosis
25881,56.083878,0.164551154,0.175521231,0.06484415,3346453 2968399 3556158 diagnosis
6104,56.083878,0.161304513,0.172058147,0.06344525,2531129 3890913 3556094 diagnosis
600,56.083878,0.156627486,0.167069318,0.061439523,2844453 3500787 diagnosis
23974,56.07843137,0.294690314,0.314336335,0.125917811,3279089 3556094 2968436 diagnosis
23661,56.07843137,0.238443422,0.25433965,0.098244218,3279089 3428268 3556158 diagnosis
12147,56.07843137,0.229691387,0.245004147,0.094122885,2773545 3104698 3556274 diagnosis
19372,56.07843137,0.206618949,0.220393546,0.083478539,3061438 3104698 3352040 diagnosis
22658,56.07843137,0.140833753,0.15022267,0.054747695,3134828 3556110 2536332 diagnosis
13854,56.07843137,0.124707607,0.133021447,0.048040765,2804221 3808600 3551851 diagnosis
14182,56.07843137,0.112230036,0.119712038,0.042935549,2815331 2844453 3556110 diagnosis
7019,56.07298475,0.325056609,0.34672705,0.141790397,2568968 3157311 3749734 diagnosis
31390,56.07298475,0.248992556,0.26559206,0.103275222,3475038 3809690 2536332 diagnosis
17671,56.07298475,0.247753579,0.264270484,0.102680689,3017068 3279089 3749734 diagnosis
18044,56.07298475,0.218310637,0.23286468,0.088833172,3017068 3744589 3556110 diagnosis
21765,56.07298475,0.192866285,0.205724037,0.077280099,3104698 2968399 2359439 diagnosis
28667,56.07298475,0.188091028,0.20063043,0.075152527,3585272 3843934 2968401 diagnosis
1379,56.07298475,0.173063777,0.184601362,0.068538007,3744589 3096512 diagnosis
10023,56.06753813,0.267367724,0.285192239,0.112209709,2672467 3500787 3809690 diagnosis
23351,56.06753813,0.263884636,0.281476945,0.110499053,3157311 3556202 3214800 diagnosis
16679,56.06753813,0.260345119,0.27770146,0.108768955,3005266 3279089 3556158 diagnosis
21992,56.06753813,0.215788402,0.230174296,0.087671279,3134828 3336422 3585272 diagnosis
20171,56.06753813,0.144100235,0.153706918,0.056121561,3061438 3214800 3556274 diagnosis
31908,56.06753813,0.12927473,0.137893046,0.049927625,2565935 2968349 3556110 diagnosis
1568,56.06753813,0.046189519,0.049268821,0.017056365,2968399 3096512 diagnosis
22990,56.0620915,0.362583511,0.386755745,0.162422939,3157311 3500787 3749734 diagnosis
18775,56.0620915,0.242019227,0.258153842,0.09994171,3048778 3354095 3475038 diagnosis
7420,56.0620915,0.229037788,0.244306974,0.093816986,2568968 3744589 3556094 diagnosis
26761,56.0620915,0.228108952,0.243316215,0.093382717,3354095 3744589 3780271 diagnosis
11552,56.0620915,0.208679383,0.222591342,0.084416437,2674432 3475038 3556274 diagnosis
22334,56.0620915,0.20218449,0.215663456,0.081468231,3134828 3708874 2968434 diagnosis
15849,56.0620915,0.19967569,0.212987403,0.080335841,2844453 3405587 3096512 diagnosis
22393,56.0620915,0.185294679,0.197647658,0.073912441,3134828 3808600 3556094 diagnosis
17441,56.0620915,0.171581765,0.183020549,0.067892196,3017068 3061438 3354095 diagnosis
4739,56.05664488,0.256593615,0.273699856,0.106944254,2406361 2968401 3749734 diagnosis
31420,56.05664488,0.246855608,0.263312648,0.102250403,3475038 2968436 2536332 diagnosis
17382,56.05664488,0.219766405,0.234417499,0.089505494,3005266 3749734 2968434 diagnosis
9879,56.05664488,0.208915757,0.222843474,0.08452419,2672467 3352040 3708874 diagnosis
32166,56.05664488,0.173851054,0.185441124,0.068881547,2968349 3809690 2536332 diagnosis
19887,56.05664488,0.166341858,0.177431316,0.065618049,3061438 3744589 2968349 diagnosis
28561,56.05664488,0.129453412,0.138083639,0.050001647,3585272 3708874 2536332 diagnosis
24976,56.05119826,0.276224332,0.294639288,0.116596372,3337168 3500787 2565935 diagnosis
23308,56.05119826,0.27131558,0.289403286,0.114158488,3157311 2565935 3556274 diagnosis
15706,56.05119826,0.25242431,0.269252597,0.10492711,2844453 3337168 2565935 diagnosis
26362,56.05119826,0.247117867,0.263592391,0.102376018,3352040 3890913 3214800 diagnosis
17605,56.05119826,0.246090518,0.262496553,0.101884195,3017068 3157311 3428268 diagnosis
12939,56.05119826,0.233691371,0.249270796,0.096000636,2773545 3556110 3556274 diagnosis
649,56.05119826,0.19629617,0.209382582,0.078816035,3005266 3708874 diagnosis
31879,56.05119826,0.169565226,0.180869575,0.06701531,2968399 2968436 2968434 diagnosis
19352,56.05119826,0.099553335,0.106190224,0.037821817,3061438 3103062 3551851 diagnosis
30960,56.05119826,0.06148613,0.065585205,0.022887507,3843934 3556202 2536332 diagnosis
12217,56.04575163,0.35519947,0.378879435,0.158268791,2773545 3157311 3809690 diagnosis
4184,56.04575163,0.294199209,0.31381249,0.125666762,2406361 3337168 3354095 diagnosis
23406,56.04575163,0.230673563,0.2460518,0.094583052,3157311 3096512 2536332 diagnosis
7735,56.04575163,0.228043355,0.243246245,0.093352068,2568968 3556110 3556274 diagnosis
19350,56.04575163,0.212394247,0.226553864,0.086113612,3061438 3103062 2968401 diagnosis
10435,56.04575163,0.205048978,0.218718909,0.082765529,2672467 3556110 2968436 diagnosis
31832,56.04575163,0.091877938,0.098003134,0.034760467,2968399 3214800 3556274 diagnosis
28850,56.04575163,0.081742354,0.087191844,0.030757273,3585272 3214800 3556110 diagnosis
18287,56.04575163,0.054948458,0.058611688,0.02038377,3017068 3551851 3556202 diagnosis
6987,56.04030501,0.269950567,0.287947272,0.113483485,2568968 3157311 3346453 diagnosis
14661,56.04030501,0.241143308,0.257219528,0.099525158,2815331 3346453 2968401 diagnosis
4601,56.04030501,0.236147872,0.251891063,0.097158679,2406361 3843934 2968401 diagnosis
10902,56.04030501,0.223580536,0.238485905,0.091272953,2674432 3104698 3475038 diagnosis
10274,56.04030501,0.199692207,0.21300502,0.080343284,2672467 3475038 3749734 diagnosis
11722,56.04030501,0.197461653,0.210625764,0.079339442,2674432 2359439 3556158 diagnosis
404,56.04030501,0.174361869,0.185985994,0.069104624,2674432 3405587 diagnosis
19994,56.04030501,0.118975779,0.126907498,0.045686603,3061438 3843934 2536332 diagnosis
30267,56.04030501,0.081551157,0.086987901,0.030682182,3780271 2536332 3556274 diagnosis
12459,56.03485839,0.29750281,0.317336331,0.12735891,2773545 3405587 3556202 diagnosis
22956,56.03485839,0.246787994,0.263240527,0.102218025,3157311 3428268 3096512 diagnosis
15926,56.03485839,0.233436538,0.248998973,0.095880715,2844453 3585272 3475038 diagnosis
29804,56.03485839,0.205090047,0.218762717,0.082784163,3744589 3556094 3407583 diagnosis
23766,56.03485839,0.200384784,0.213743769,0.080655542,3279089 3708874 2968349 diagnosis
22559,56.03485839,0.19372772,0.206642901,0.077665243,3134828 2565935 3556110 diagnosis
501,56.03485839,0.181614158,0.193721769,0.072286727,2804221 3352040 diagnosis
23319,56.02941176,0.404076225,0.43101464,0.186700072,3157311 2968401 2968436 diagnosis
23570,56.02941176,0.250394981,0.267087979,0.10394937,3279089 3352040 3556274 diagnosis
22785,56.02941176,0.248720348,0.265301705,0.103144517,3157311 3337168 3551851 diagnosis
14338,56.02941176,0.213043729,0.227246644,0.086411156,2815331 3061438 3500787 diagnosis
17789,56.02941176,0.211061906,0.2251327,0.085503999,3017068 3352040 3708874 diagnosis
16124,56.02941176,0.149732776,0.159714961,0.058502942,2844453 3890913 3556094 diagnosis
9675,56.02941176,0.149110399,0.159051093,0.058239034,2672467 3134828 3556202 diagnosis
7001,56.02396514,0.311322879,0.332077737,0.134525086,2568968 3157311 3890913 diagnosis
25689,56.02396514,0.248473908,0.265038835,0.103026225,3346453 3744589 3556110 diagnosis
22357,56.02396514,0.238956072,0.254886477,0.098487092,3134828 3744589 3556158 diagnosis
7212,56.02396514,0.230695111,0.246074785,0.094593155,2568968 3354095 3818376 diagnosis
19692,56.02396514,0.227475315,0.242640336,0.093086765,3061438 3354095 2359439 diagnosis
26969,56.02396514,0.223156694,0.238033807,0.091076117,3354095 2968399 2359439 diagnosis
18178,56.01851852,0.277379691,0.295871671,0.117172573,3017068 3475038 3809690 diagnosis
9653,56.01851852,0.259317752,0.276605602,0.108268334,2672467 3134828 3352040 diagnosis
15765,56.01851852,0.237694811,0.253541132,0.09788985,2844453 3352040 3744589 diagnosis
26784,56.01851852,0.209759275,0.223743227,0.084908975,3354095 3744589 2968434 diagnosis
27015,56.01851852,0.146101718,0.155841833,0.056965968,3354095 2968349 3556158 diagnosis
14355,56.01851852,0.08497193,0.090636726,0.032028024,2815331 3061438 3551851 diagnosis
10404,56.01851852,0.064639748,0.068949065,0.024101493,2672467 3214800 3556110 diagnosis
13994,56.01851852,0.061485024,0.065584026,0.022887082,2804221 2968399 3551851 diagnosis
22871,56.0130719,0.278726858,0.297308648,0.117845598,3157311 3354095 3585272 diagnosis
22525,56.0130719,0.243939121,0.260201729,0.100856422,3134828 3556094 3809690 diagnosis
25860,56.0130719,0.222147741,0.236957591,0.090607983,3346453 3556094 3809690 diagnosis
